uid,item_index,dimension,response_reversed
f159d925b7f8c465d10e2a51e1c8b6203221d805,22,Agreeableness,4.0
f159d925b7f8c465d10e2a51e1c8b6203221d805,23,Conscientiousness,4.0
f159d925b7f8c465d10e2a51e1c8b6203221d805,24,Neuroticism,2.0
f159d925b7f8c465d10e2a51e1c8b6203221d805,25,Openness,3.0
f159d925b7f8c465d10e2a51e1c8b6203221d805,26,Extraversion,4.0
f159d925b7f8c465d10e2a51e1c8b6203221d805,27,Agreeableness,3.0
f159d925b7f8c465d10e2a51e1c8b6203221d805,28,Conscientiousness,5.0
f159d925b7f8c465d10e2a51e1c8b6203221d805,29,Neuroticism,3.0
f159d925b7f8c465d10e2a51e1c8b6203221d805,30,Openness,3.0
f159d925b7f8c465d10e2a51e1c8b6203221d805,31,Extraversion,3.0
f159d925b7f8c465d10e2a51e1c8b6203221d805,32,Agreeableness,5.0
f159d925b7f8c465d10e2a51e1c8b6203221d805,33,Conscientiousness,4.0
f159d925b7f8c465d10e2a51e1c8b6203221d805,34,Neuroticism,1.0
f159d925b7f8c465d10e2a51e1c8b6203221d805,35,Openness,3.0
f159d925b7f8c465d10e2a51e1c8b6203221d805,36,Extraversion,4.0
f159d925b7f8c465d10e2a51e1c8b6203221d805,37,Agreeableness,5.0
f159d925b7f8c465d10e2a51e1c8b6203221d805,38,Conscientiousness,4.0
f159d925b7f8c465d10e2a51e1c8b6203221d805,39,Neuroticism,4.0
f159d925b7f8c465d10e2a51e1c8b6203221d805,40,Openness,4.0
f159d925b7f8c465d10e2a51e1c8b6203221d805,41,Openness,3.0
f159d925b7f8c465d10e2a51e1c8b6203221d805,42,Agreeableness,4.0
f159d925b7f8c465d10e2a51e1c8b6203221d805,43,Conscientiousness,3.0
f159d925b7f8c465d10e2a51e1c8b6203221d805,44,Openness,3.0
238389cd14a0062dd12d9305bb5455d71634c992,1,Extraversion,4.0
238389cd14a0062dd12d9305bb5455d71634c992,2,Agreeableness,4.0
238389cd14a0062dd12d9305bb5455d71634c992,3,Conscientiousness,5.0
238389cd14a0062dd12d9305bb5455d71634c992,4,Neuroticism,3.0
238389cd14a0062dd12d9305bb5455d71634c992,5,Openness,3.0
238389cd14a0062dd12d9305bb5455d71634c992,6,Extraversion,2.0
238389cd14a0062dd12d9305bb5455d71634c992,7,Agreeableness,5.0
238389cd14a0062dd12d9305bb5455d71634c992,8,Conscientiousness,4.0
238389cd14a0062dd12d9305bb5455d71634c992,9,Neuroticism,2.0
238389cd14a0062dd12d9305bb5455d71634c992,10,Openness,4.0
238389cd14a0062dd12d9305bb5455d71634c992,11,Extraversion,4.0
238389cd14a0062dd12d9305bb5455d71634c992,12,Agreeableness,5.0
238389cd14a0062dd12d9305bb5455d71634c992,13,Conscientiousness,5.0
238389cd14a0062dd12d9305bb5455d71634c992,14,Neuroticism,3.0
238389cd14a0062dd12d9305bb5455d71634c992,15,Openness,4.0
238389cd14a0062dd12d9305bb5455d71634c992,16,Extraversion,3.0
238389cd14a0062dd12d9305bb5455d71634c992,17,Agreeableness,5.0
238389cd14a0062dd12d9305bb5455d71634c992,18,Conscientiousness,3.0
238389cd14a0062dd12d9305bb5455d71634c992,19,Neuroticism,3.0
238389cd14a0062dd12d9305bb5455d71634c992,20,Openness,4.0
238389cd14a0062dd12d9305bb5455d71634c992,21,Extraversion,3.0
238389cd14a0062dd12d9305bb5455d71634c992,22,Agreeableness,4.0
238389cd14a0062dd12d9305bb5455d71634c992,23,Conscientiousness,5.0
238389cd14a0062dd12d9305bb5455d71634c992,24,Neuroticism,2.0
238389cd14a0062dd12d9305bb5455d71634c992,25,Openness,3.0
238389cd14a0062dd12d9305bb5455d71634c992,26,Extraversion,4.0
238389cd14a0062dd12d9305bb5455d71634c992,27,Agreeableness,3.0
238389cd14a0062dd12d9305bb5455d71634c992,28,Conscientiousness,5.0
238389cd14a0062dd12d9305bb5455d71634c992,29,Neuroticism,4.0
238389cd14a0062dd12d9305bb5455d71634c992,30,Openness,4.0
238389cd14a0062dd12d9305bb5455d71634c992,31,Extraversion,3.0
238389cd14a0062dd12d9305bb5455d71634c992,32,Agreeableness,5.0
238389cd14a0062dd12d9305bb5455d71634c992,33,Conscientiousness,5.0
238389cd14a0062dd12d9305bb5455d71634c992,34,Neuroticism,2.0
238389cd14a0062dd12d9305bb5455d71634c992,35,Openness,3.0
238389cd14a0062dd12d9305bb5455d71634c992,36,Extraversion,3.0
238389cd14a0062dd12d9305bb5455d71634c992,37,Agreeableness,5.0
238389cd14a0062dd12d9305bb5455d71634c992,38,Conscientiousness,4.0
238389cd14a0062dd12d9305bb5455d71634c992,39,Neuroticism,3.0
238389cd14a0062dd12d9305bb5455d71634c992,40,Openness,4.0
238389cd14a0062dd12d9305bb5455d71634c992,41,Openness,3.0
238389cd14a0062dd12d9305bb5455d71634c992,42,Agreeableness,5.0
238389cd14a0062dd12d9305bb5455d71634c992,43,Conscientiousness,3.0
238389cd14a0062dd12d9305bb5455d71634c992,44,Openness,3.0
233c2c0dcfdf42945dd11db17d8386918012b7f4,1,Extraversion,4.0
233c2c0dcfdf42945dd11db17d8386918012b7f4,2,Agreeableness,4.0
233c2c0dcfdf42945dd11db17d8386918012b7f4,3,Conscientiousness,4.0
233c2c0dcfdf42945dd11db17d8386918012b7f4,4,Neuroticism,3.0
233c2c0dcfdf42945dd11db17d8386918012b7f4,5,Openness,4.0
233c2c0dcfdf42945dd11db17d8386918012b7f4,6,Extraversion,3.0
233c2c0dcfdf42945dd11db17d8386918012b7f4,7,Agreeableness,5.0
233c2c0dcfdf42945dd11db17d8386918012b7f4,8,Conscientiousness,4.0
233c2c0dcfdf42945dd11db17d8386918012b7f4,9,Neuroticism,2.0
233c2c0dcfdf42945dd11db17d8386918012b7f4,10,Openness,4.0
233c2c0dcfdf42945dd11db17d8386918012b7f4,11,Extraversion,4.0
233c2c0dcfdf42945dd11db17d8386918012b7f4,12,Agreeableness,3.0
233c2c0dcfdf42945dd11db17d8386918012b7f4,13,Conscientiousness,5.0
233c2c0dcfdf42945dd11db17d8386918012b7f4,14,Neuroticism,3.0
233c2c0dcfdf42945dd11db17d8386918012b7f4,15,Openness,4.0
233c2c0dcfdf42945dd11db17d8386918012b7f4,16,Extraversion,4.0
233c2c0dcfdf42945dd11db17d8386918012b7f4,17,Agreeableness,4.0
233c2c0dcfdf42945dd11db17d8386918012b7f4,18,Conscientiousness,3.0
233c2c0dcfdf42945dd11db17d8386918012b7f4,19,Neuroticism,3.0
233c2c0dcfdf42945dd11db17d8386918012b7f4,20,Openness,4.0
233c2c0dcfdf42945dd11db17d8386918012b7f4,21,Extraversion,3.0
233c2c0dcfdf42945dd11db17d8386918012b7f4,22,Agreeableness,4.0
233c2c0dcfdf42945dd11db17d8386918012b7f4,23,Conscientiousness,5.0
233c2c0dcfdf42945dd11db17d8386918012b7f4,24,Neuroticism,2.0
233c2c0dcfdf42945dd11db17d8386918012b7f4,25,Openness,4.0
233c2c0dcfdf42945dd11db17d8386918012b7f4,26,Extraversion,4.0
233c2c0dcfdf42945dd11db17d8386918012b7f4,27,Agreeableness,4.0
233c2c0dcfdf42945dd11db17d8386918012b7f4,28,Conscientiousness,5.0
233c2c0dcfdf42945dd11db17d8386918012b7f4,29,Neuroticism,3.0
233c2c0dcfdf42945dd11db17d8386918012b7f4,30,Openness,4.0
233c2c0dcfdf42945dd11db17d8386918012b7f4,31,Extraversion,3.0
233c2c0dcfdf42945dd11db17d8386918012b7f4,32,Agreeableness,4.0
233c2c0dcfdf42945dd11db17d8386918012b7f4,33,Conscientiousness,4.0
233c2c0dcfdf42945dd11db17d8386918012b7f4,34,Neuroticism,2.0
233c2c0dcfdf42945dd11db17d8386918012b7f4,35,Openness,4.0
233c2c0dcfdf42945dd11db17d8386918012b7f4,36,Extraversion,4.0
233c2c0dcfdf42945dd11db17d8386918012b7f4,37,Agreeableness,5.0
233c2c0dcfdf42945dd11db17d8386918012b7f4,38,Conscientiousness,4.0
233c2c0dcfdf42945dd11db17d8386918012b7f4,39,Neuroticism,3.0
233c2c0dcfdf42945dd11db17d8386918012b7f4,40,Openness,4.0
233c2c0dcfdf42945dd11db17d8386918012b7f4,41,Openness,3.0
233c2c0dcfdf42945dd11db17d8386918012b7f4,42,Agreeableness,4.0
233c2c0dcfdf42945dd11db17d8386918012b7f4,43,Conscientiousness,3.0
233c2c0dcfdf42945dd11db17d8386918012b7f4,44,Openness,3.0
fa2df42ab501f3ee43e2b254698faa0bee0c37d4,1,Extraversion,4.0
fa2df42ab501f3ee43e2b254698faa0bee0c37d4,2,Agreeableness,4.0
fa2df42ab501f3ee43e2b254698faa0bee0c37d4,3,Conscientiousness,4.0
fa2df42ab501f3ee43e2b254698faa0bee0c37d4,4,Neuroticism,2.0
fa2df42ab501f3ee43e2b254698faa0bee0c37d4,5,Openness,3.0
fa2df42ab501f3ee43e2b254698faa0bee0c37d4,6,Extraversion,3.0
fa2df42ab501f3ee43e2b254698faa0bee0c37d4,7,Agreeableness,4.0
fa2df42ab501f3ee43e2b254698faa0bee0c37d4,8,Conscientiousness,4.0
fa2df42ab501f3ee43e2b254698faa0bee0c37d4,9,Neuroticism,2.0
fa2df42ab501f3ee43e2b254698faa0bee0c37d4,10,Openness,4.0
fa2df42ab501f3ee43e2b254698faa0bee0c37d4,11,Extraversion,4.0
fa2df42ab501f3ee43e2b254698faa0bee0c37d4,12,Agreeableness,3.0
fa2df42ab501f3ee43e2b254698faa0bee0c37d4,13,Conscientiousness,5.0
fa2df42ab501f3ee43e2b254698faa0bee0c37d4,14,Neuroticism,3.0
fa2df42ab501f3ee43e2b254698faa0bee0c37d4,15,Openness,4.0
fa2df42ab501f3ee43e2b254698faa0bee0c37d4,16,Extraversion,4.0
fa2df42ab501f3ee43e2b254698faa0bee0c37d4,17,Agreeableness,4.0
fa2df42ab501f3ee43e2b254698faa0bee0c37d4,18,Conscientiousness,3.0
fa2df42ab501f3ee43e2b254698faa0bee0c37d4,19,Neuroticism,3.0
fa2df42ab501f3ee43e2b254698faa0bee0c37d4,20,Openness,4.0
fa2df42ab501f3ee43e2b254698faa0bee0c37d4,21,Extraversion,3.0
fa2df42ab501f3ee43e2b254698faa0bee0c37d4,22,Agreeableness,4.0
fa2df42ab501f3ee43e2b254698faa0bee0c37d4,23,Conscientiousness,4.0
fa2df42ab501f3ee43e2b254698faa0bee0c37d4,24,Neuroticism,2.0
fa2df42ab501f3ee43e2b254698faa0bee0c37d4,25,Openness,4.0
fa2df42ab501f3ee43e2b254698faa0bee0c37d4,26,Extraversion,4.0
fa2df42ab501f3ee43e2b254698faa0bee0c37d4,27,Agreeableness,4.0
fa2df42ab501f3ee43e2b254698faa0bee0c37d4,28,Conscientiousness,4.0
fa2df42ab501f3ee43e2b254698faa0bee0c37d4,29,Neuroticism,3.0
fa2df42ab501f3ee43e2b254698faa0bee0c37d4,30,Openness,3.0
fa2df42ab501f3ee43e2b254698faa0bee0c37d4,31,Extraversion,3.0
fa2df42ab501f3ee43e2b254698faa0bee0c37d4,32,Agreeableness,4.0
fa2df42ab501f3ee43e2b254698faa0bee0c37d4,33,Conscientiousness,4.0
fa2df42ab501f3ee43e2b254698faa0bee0c37d4,34,Neuroticism,2.0
fa2df42ab501f3ee43e2b254698faa0bee0c37d4,35,Openness,4.0
fa2df42ab501f3ee43e2b254698faa0bee0c37d4,36,Extraversion,4.0
fa2df42ab501f3ee43e2b254698faa0bee0c37d4,37,Agreeableness,5.0
fa2df42ab501f3ee43e2b254698faa0bee0c37d4,38,Conscientiousness,4.0
fa2df42ab501f3ee43e2b254698faa0bee0c37d4,39,Neuroticism,3.0
fa2df42ab501f3ee43e2b254698faa0bee0c37d4,40,Openness,4.0
fa2df42ab501f3ee43e2b254698faa0bee0c37d4,41,Openness,3.0
fa2df42ab501f3ee43e2b254698faa0bee0c37d4,42,Agreeableness,4.0
fa2df42ab501f3ee43e2b254698faa0bee0c37d4,43,Conscientiousness,3.0
fa2df42ab501f3ee43e2b254698faa0bee0c37d4,44,Openness,3.0
f1c05134b7969e9ab0c168746677194c55f0494d,1,Extraversion,4.0
f1c05134b7969e9ab0c168746677194c55f0494d,2,Agreeableness,4.0
f1c05134b7969e9ab0c168746677194c55f0494d,3,Conscientiousness,4.0
f1c05134b7969e9ab0c168746677194c55f0494d,4,Neuroticism,3.0
f1c05134b7969e9ab0c168746677194c55f0494d,5,Openness,4.0
f1c05134b7969e9ab0c168746677194c55f0494d,6,Extraversion,3.0
f1c05134b7969e9ab0c168746677194c55f0494d,7,Agreeableness,5.0
f1c05134b7969e9ab0c168746677194c55f0494d,8,Conscientiousness,4.0
f1c05134b7969e9ab0c168746677194c55f0494d,9,Neuroticism,2.0
f1c05134b7969e9ab0c168746677194c55f0494d,10,Openness,4.0
f1c05134b7969e9ab0c168746677194c55f0494d,11,Extraversion,4.0
f1c05134b7969e9ab0c168746677194c55f0494d,12,Agreeableness,4.0
f1c05134b7969e9ab0c168746677194c55f0494d,13,Conscientiousness,5.0
f1c05134b7969e9ab0c168746677194c55f0494d,14,Neuroticism,3.0
f1c05134b7969e9ab0c168746677194c55f0494d,15,Openness,4.0
f1c05134b7969e9ab0c168746677194c55f0494d,16,Extraversion,4.0
f1c05134b7969e9ab0c168746677194c55f0494d,17,Agreeableness,4.0
f1c05134b7969e9ab0c168746677194c55f0494d,18,Conscientiousness,3.0
f1c05134b7969e9ab0c168746677194c55f0494d,19,Neuroticism,3.0
f1c05134b7969e9ab0c168746677194c55f0494d,20,Openness,4.0
f1c05134b7969e9ab0c168746677194c55f0494d,21,Extraversion,3.0
f1c05134b7969e9ab0c168746677194c55f0494d,22,Agreeableness,4.0
f1c05134b7969e9ab0c168746677194c55f0494d,23,Conscientiousness,5.0
f1c05134b7969e9ab0c168746677194c55f0494d,24,Neuroticism,2.0
f1c05134b7969e9ab0c168746677194c55f0494d,25,Openness,4.0
f1c05134b7969e9ab0c168746677194c55f0494d,26,Extraversion,4.0
f1c05134b7969e9ab0c168746677194c55f0494d,27,Agreeableness,4.0
f1c05134b7969e9ab0c168746677194c55f0494d,28,Conscientiousness,5.0
f1c05134b7969e9ab0c168746677194c55f0494d,29,Neuroticism,3.0
f1c05134b7969e9ab0c168746677194c55f0494d,30,Openness,4.0
f1c05134b7969e9ab0c168746677194c55f0494d,31,Extraversion,3.0
f1c05134b7969e9ab0c168746677194c55f0494d,32,Agreeableness,5.0
f1c05134b7969e9ab0c168746677194c55f0494d,33,Conscientiousness,4.0
f1c05134b7969e9ab0c168746677194c55f0494d,34,Neuroticism,2.0
f1c05134b7969e9ab0c168746677194c55f0494d,35,Openness,4.0
f1c05134b7969e9ab0c168746677194c55f0494d,36,Extraversion,4.0
f1c05134b7969e9ab0c168746677194c55f0494d,37,Agreeableness,5.0
f1c05134b7969e9ab0c168746677194c55f0494d,38,Conscientiousness,4.0
f1c05134b7969e9ab0c168746677194c55f0494d,39,Neuroticism,3.0
f1c05134b7969e9ab0c168746677194c55f0494d,40,Openness,4.0
f1c05134b7969e9ab0c168746677194c55f0494d,41,Openness,3.0
f1c05134b7969e9ab0c168746677194c55f0494d,42,Agreeableness,4.0
f1c05134b7969e9ab0c168746677194c55f0494d,43,Conscientiousness,3.0
f1c05134b7969e9ab0c168746677194c55f0494d,44,Openness,3.0
27a992b0e039036ae68382f6b0832b6dbb5d2387,1,Extraversion,4.0
27a992b0e039036ae68382f6b0832b6dbb5d2387,2,Agreeableness,4.0
27a992b0e039036ae68382f6b0832b6dbb5d2387,3,Conscientiousness,5.0
27a992b0e039036ae68382f6b0832b6dbb5d2387,4,Neuroticism,3.0
27a992b0e039036ae68382f6b0832b6dbb5d2387,5,Openness,4.0
27a992b0e039036ae68382f6b0832b6dbb5d2387,6,Extraversion,3.0
27a992b0e039036ae68382f6b0832b6dbb5d2387,7,Agreeableness,4.0
27a992b0e039036ae68382f6b0832b6dbb5d2387,8,Conscientiousness,4.0
27a992b0e039036ae68382f6b0832b6dbb5d2387,9,Neuroticism,2.0
27a992b0e039036ae68382f6b0832b6dbb5d2387,10,Openness,5.0
27a992b0e039036ae68382f6b0832b6dbb5d2387,11,Extraversion,4.0
27a992b0e039036ae68382f6b0832b6dbb5d2387,12,Agreeableness,3.0
27a992b0e039036ae68382f6b0832b6dbb5d2387,13,Conscientiousness,5.0
27a992b0e039036ae68382f6b0832b6dbb5d2387,14,Neuroticism,3.0
27a992b0e039036ae68382f6b0832b6dbb5d2387,15,Openness,4.0
27a992b0e039036ae68382f6b0832b6dbb5d2387,16,Extraversion,4.0
27a992b0e039036ae68382f6b0832b6dbb5d2387,17,Agreeableness,4.0
27a992b0e039036ae68382f6b0832b6dbb5d2387,18,Conscientiousness,3.0
27a992b0e039036ae68382f6b0832b6dbb5d2387,19,Neuroticism,3.0
27a992b0e039036ae68382f6b0832b6dbb5d2387,20,Openness,4.0
27a992b0e039036ae68382f6b0832b6dbb5d2387,21,Extraversion,3.0
27a992b0e039036ae68382f6b0832b6dbb5d2387,22,Agreeableness,3.0
27a992b0e039036ae68382f6b0832b6dbb5d2387,23,Conscientiousness,5.0
27a992b0e039036ae68382f6b0832b6dbb5d2387,24,Neuroticism,2.0
27a992b0e039036ae68382f6b0832b6dbb5d2387,25,Openness,4.0
27a992b0e039036ae68382f6b0832b6dbb5d2387,26,Extraversion,4.0
27a992b0e039036ae68382f6b0832b6dbb5d2387,27,Agreeableness,4.0
27a992b0e039036ae68382f6b0832b6dbb5d2387,28,Conscientiousness,5.0
27a992b0e039036ae68382f6b0832b6dbb5d2387,29,Neuroticism,3.0
27a992b0e039036ae68382f6b0832b6dbb5d2387,30,Openness,3.0
27a992b0e039036ae68382f6b0832b6dbb5d2387,31,Extraversion,3.0
27a992b0e039036ae68382f6b0832b6dbb5d2387,32,Agreeableness,4.0
27a992b0e039036ae68382f6b0832b6dbb5d2387,33,Conscientiousness,5.0
27a992b0e039036ae68382f6b0832b6dbb5d2387,34,Neuroticism,2.0
27a992b0e039036ae68382f6b0832b6dbb5d2387,35,Openness,3.0
27a992b0e039036ae68382f6b0832b6dbb5d2387,36,Extraversion,4.0
27a992b0e039036ae68382f6b0832b6dbb5d2387,37,Agreeableness,5.0
27a992b0e039036ae68382f6b0832b6dbb5d2387,38,Conscientiousness,4.0
27a992b0e039036ae68382f6b0832b6dbb5d2387,39,Neuroticism,3.0
27a992b0e039036ae68382f6b0832b6dbb5d2387,40,Openness,4.0
27a992b0e039036ae68382f6b0832b6dbb5d2387,41,Openness,3.0
27a992b0e039036ae68382f6b0832b6dbb5d2387,42,Agreeableness,4.0
27a992b0e039036ae68382f6b0832b6dbb5d2387,43,Conscientiousness,3.0
27a992b0e039036ae68382f6b0832b6dbb5d2387,44,Openness,3.0
241bfdb2c2512b07c3106502649e3fc248f1f74e,1,Extraversion,4.0
241bfdb2c2512b07c3106502649e3fc248f1f74e,2,Agreeableness,4.0
241bfdb2c2512b07c3106502649e3fc248f1f74e,3,Conscientiousness,4.0
241bfdb2c2512b07c3106502649e3fc248f1f74e,4,Neuroticism,3.0
241bfdb2c2512b07c3106502649e3fc248f1f74e,5,Openness,4.0
241bfdb2c2512b07c3106502649e3fc248f1f74e,6,Extraversion,2.0
241bfdb2c2512b07c3106502649e3fc248f1f74e,7,Agreeableness,4.0
241bfdb2c2512b07c3106502649e3fc248f1f74e,8,Conscientiousness,4.0
241bfdb2c2512b07c3106502649e3fc248f1f74e,9,Neuroticism,2.0
241bfdb2c2512b07c3106502649e3fc248f1f74e,10,Openness,4.0
241bfdb2c2512b07c3106502649e3fc248f1f74e,11,Extraversion,4.0
241bfdb2c2512b07c3106502649e3fc248f1f74e,12,Agreeableness,3.0
241bfdb2c2512b07c3106502649e3fc248f1f74e,13,Conscientiousness,5.0
241bfdb2c2512b07c3106502649e3fc248f1f74e,14,Neuroticism,3.0
241bfdb2c2512b07c3106502649e3fc248f1f74e,15,Openness,4.0
241bfdb2c2512b07c3106502649e3fc248f1f74e,16,Extraversion,3.0
241bfdb2c2512b07c3106502649e3fc248f1f74e,17,Agreeableness,4.0
241bfdb2c2512b07c3106502649e3fc248f1f74e,18,Conscientiousness,4.0
241bfdb2c2512b07c3106502649e3fc248f1f74e,19,Neuroticism,4.0
241bfdb2c2512b07c3106502649e3fc248f1f74e,20,Openness,4.0
241bfdb2c2512b07c3106502649e3fc248f1f74e,21,Extraversion,2.0
241bfdb2c2512b07c3106502649e3fc248f1f74e,22,Agreeableness,3.0
241bfdb2c2512b07c3106502649e3fc248f1f74e,23,Conscientiousness,4.0
241bfdb2c2512b07c3106502649e3fc248f1f74e,24,Neuroticism,2.0
241bfdb2c2512b07c3106502649e3fc248f1f74e,25,Openness,4.0
241bfdb2c2512b07c3106502649e3fc248f1f74e,26,Extraversion,4.0
241bfdb2c2512b07c3106502649e3fc248f1f74e,27,Agreeableness,3.0
241bfdb2c2512b07c3106502649e3fc248f1f74e,28,Conscientiousness,4.0
241bfdb2c2512b07c3106502649e3fc248f1f74e,29,Neuroticism,3.0
241bfdb2c2512b07c3106502649e3fc248f1f74e,30,Openness,3.0
241bfdb2c2512b07c3106502649e3fc248f1f74e,31,Extraversion,3.0
241bfdb2c2512b07c3106502649e3fc248f1f74e,32,Agreeableness,4.0
241bfdb2c2512b07c3106502649e3fc248f1f74e,33,Conscientiousness,4.0
241bfdb2c2512b07c3106502649e3fc248f1f74e,34,Neuroticism,2.0
241bfdb2c2512b07c3106502649e3fc248f1f74e,35,Openness,3.0
241bfdb2c2512b07c3106502649e3fc248f1f74e,36,Extraversion,3.0
241bfdb2c2512b07c3106502649e3fc248f1f74e,37,Agreeableness,3.0
241bfdb2c2512b07c3106502649e3fc248f1f74e,38,Conscientiousness,4.0
241bfdb2c2512b07c3106502649e3fc248f1f74e,39,Neuroticism,3.0
241bfdb2c2512b07c3106502649e3fc248f1f74e,40,Openness,4.0
241bfdb2c2512b07c3106502649e3fc248f1f74e,41,Openness,3.0
241bfdb2c2512b07c3106502649e3fc248f1f74e,42,Agreeableness,4.0
241bfdb2c2512b07c3106502649e3fc248f1f74e,43,Conscientiousness,3.0
241bfdb2c2512b07c3106502649e3fc248f1f74e,44,Openness,3.0
2014aaf77c5ff0a144e57d63d713fea323efe62f,1,Extraversion,4.0
2014aaf77c5ff0a144e57d63d713fea323efe62f,2,Agreeableness,4.0
2014aaf77c5ff0a144e57d63d713fea323efe62f,3,Conscientiousness,4.0
2014aaf77c5ff0a144e57d63d713fea323efe62f,4,Neuroticism,3.0
2014aaf77c5ff0a144e57d63d713fea323efe62f,5,Openness,4.0
2014aaf77c5ff0a144e57d63d713fea323efe62f,6,Extraversion,3.0
2014aaf77c5ff0a144e57d63d713fea323efe62f,7,Agreeableness,4.0
2014aaf77c5ff0a144e57d63d713fea323efe62f,8,Conscientiousness,4.0
2014aaf77c5ff0a144e57d63d713fea323efe62f,9,Neuroticism,2.0
2014aaf77c5ff0a144e57d63d713fea323efe62f,10,Openness,4.0
2014aaf77c5ff0a144e57d63d713fea323efe62f,11,Extraversion,4.0
2014aaf77c5ff0a144e57d63d713fea323efe62f,12,Agreeableness,5.0
2014aaf77c5ff0a144e57d63d713fea323efe62f,13,Conscientiousness,5.0
2014aaf77c5ff0a144e57d63d713fea323efe62f,14,Neuroticism,3.0
2014aaf77c5ff0a144e57d63d713fea323efe62f,15,Openness,4.0
2014aaf77c5ff0a144e57d63d713fea323efe62f,16,Extraversion,4.0
2014aaf77c5ff0a144e57d63d713fea323efe62f,17,Agreeableness,4.0
2014aaf77c5ff0a144e57d63d713fea323efe62f,18,Conscientiousness,3.0
2014aaf77c5ff0a144e57d63d713fea323efe62f,19,Neuroticism,2.0
2014aaf77c5ff0a144e57d63d713fea323efe62f,20,Openness,4.0
2014aaf77c5ff0a144e57d63d713fea323efe62f,21,Extraversion,3.0
2014aaf77c5ff0a144e57d63d713fea323efe62f,22,Agreeableness,4.0
2014aaf77c5ff0a144e57d63d713fea323efe62f,23,Conscientiousness,5.0
2014aaf77c5ff0a144e57d63d713fea323efe62f,24,Neuroticism,2.0
2014aaf77c5ff0a144e57d63d713fea323efe62f,25,Openness,4.0
2014aaf77c5ff0a144e57d63d713fea323efe62f,26,Extraversion,4.0
2014aaf77c5ff0a144e57d63d713fea323efe62f,27,Agreeableness,4.0
2014aaf77c5ff0a144e57d63d713fea323efe62f,28,Conscientiousness,4.0
2014aaf77c5ff0a144e57d63d713fea323efe62f,29,Neuroticism,3.0
2014aaf77c5ff0a144e57d63d713fea323efe62f,30,Openness,4.0
2014aaf77c5ff0a144e57d63d713fea323efe62f,31,Extraversion,3.0
2014aaf77c5ff0a144e57d63d713fea323efe62f,32,Agreeableness,4.0
2014aaf77c5ff0a144e57d63d713fea323efe62f,33,Conscientiousness,5.0
2014aaf77c5ff0a144e57d63d713fea323efe62f,34,Neuroticism,1.0
2014aaf77c5ff0a144e57d63d713fea323efe62f,35,Openness,3.0
2014aaf77c5ff0a144e57d63d713fea323efe62f,36,Extraversion,4.0
2014aaf77c5ff0a144e57d63d713fea323efe62f,37,Agreeableness,5.0
2014aaf77c5ff0a144e57d63d713fea323efe62f,38,Conscientiousness,4.0
2014aaf77c5ff0a144e57d63d713fea323efe62f,39,Neuroticism,3.0
2014aaf77c5ff0a144e57d63d713fea323efe62f,40,Openness,4.0
2014aaf77c5ff0a144e57d63d713fea323efe62f,41,Openness,3.0
2014aaf77c5ff0a144e57d63d713fea323efe62f,42,Agreeableness,4.0
2014aaf77c5ff0a144e57d63d713fea323efe62f,43,Conscientiousness,3.0
2014aaf77c5ff0a144e57d63d713fea323efe62f,44,Openness,3.0
dafd7267fb6e3534494bbf02d6a3d327f35ce40f,1,Extraversion,4.0
dafd7267fb6e3534494bbf02d6a3d327f35ce40f,2,Agreeableness,4.0
dafd7267fb6e3534494bbf02d6a3d327f35ce40f,3,Conscientiousness,4.0
dafd7267fb6e3534494bbf02d6a3d327f35ce40f,4,Neuroticism,3.0
dafd7267fb6e3534494bbf02d6a3d327f35ce40f,5,Openness,4.0
dafd7267fb6e3534494bbf02d6a3d327f35ce40f,6,Extraversion,2.0
dafd7267fb6e3534494bbf02d6a3d327f35ce40f,7,Agreeableness,4.0
dafd7267fb6e3534494bbf02d6a3d327f35ce40f,8,Conscientiousness,4.0
dafd7267fb6e3534494bbf02d6a3d327f35ce40f,9,Neuroticism,2.0
dafd7267fb6e3534494bbf02d6a3d327f35ce40f,10,Openness,5.0
dafd7267fb6e3534494bbf02d6a3d327f35ce40f,11,Extraversion,4.0
dafd7267fb6e3534494bbf02d6a3d327f35ce40f,12,Agreeableness,4.0
dafd7267fb6e3534494bbf02d6a3d327f35ce40f,13,Conscientiousness,4.0
dafd7267fb6e3534494bbf02d6a3d327f35ce40f,14,Neuroticism,3.0
dafd7267fb6e3534494bbf02d6a3d327f35ce40f,15,Openness,3.0
dafd7267fb6e3534494bbf02d6a3d327f35ce40f,16,Extraversion,3.0
dafd7267fb6e3534494bbf02d6a3d327f35ce40f,17,Agreeableness,4.0
dafd7267fb6e3534494bbf02d6a3d327f35ce40f,18,Conscientiousness,3.0
dafd7267fb6e3534494bbf02d6a3d327f35ce40f,19,Neuroticism,4.0
dafd7267fb6e3534494bbf02d6a3d327f35ce40f,20,Openness,4.0
dafd7267fb6e3534494bbf02d6a3d327f35ce40f,21,Extraversion,3.0
dafd7267fb6e3534494bbf02d6a3d327f35ce40f,22,Agreeableness,3.0
dafd7267fb6e3534494bbf02d6a3d327f35ce40f,23,Conscientiousness,4.0
dafd7267fb6e3534494bbf02d6a3d327f35ce40f,24,Neuroticism,2.0
dafd7267fb6e3534494bbf02d6a3d327f35ce40f,25,Openness,4.0
dafd7267fb6e3534494bbf02d6a3d327f35ce40f,26,Extraversion,4.0
